game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype
CHA192505270,"""version 7RS(19) of 07/07/92""",DET,CHA,1925/05/27,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/02/24 10:12PM,morig101,rowlp801,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,133,0,robec101,collr104,thurs101,,
CHA192505280,"""version 7RS(19) of 07/07/92""",DET,CHA,1925/05/28,CHI10,0,0:00PM,day,false,"""127,109""","""Wayne Townsend""","""Wayne Townsend""",1997/02/25 10:21AM,rowlp801,owenb901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,169,0,doylj105,lyont102,,,
CHA192505290,"""version 7RS(19) of 07/07/92""",DET,CHA,1925/05/29,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/02/25 10:44AM,owenb901,morig101,(none),rowlp801,park,none,0,unknown,-1,unknown,unknown,unknown,144,0,daush101,thurs101,coleb101,,
CHA192505301,"""version 7RS(19) of 07/07/92""",SLA,CHA,1925/05/30,CHI10,1,0:00PM,day,false,"""128""","""DWV""","""DWV""",1997/01/02 5:01PM,rowlp801,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,0,lyont102,vange101,,,
CHA192505302,"""version 7RS(19) of 07/07/92""",SLA,CHA,1925/05/30,CHI10,2,0:00PM,day,false,"""128,109""","""DWV""","""DWV""",1997/01/02 5:13PM,owenb901,rowlp801,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,35000,cvenm101,danfd101,,,
CHA192506250,"""version 7RS(19) of 07/07/92""",CLE,CHA,1925/06/25,CHI10,0,0:00PM,day,false,"""39,109""","""DWV""","""DWV""",1996/11/26 1:12PM,ormsr901,rowlp801,(none),dinnb101,park,none,0,unknown,-1,wet,unknown,unknown,106,0,cvenm101,karrb101,,,
CHA192506260,"""version 7RS(19) of 07/07/92""",CLE,CHA,1925/06/26,CHI10,0,0:00PM,day,false,"""39,109""","""DWV""","""DWV""",1996/11/26 1:27PM,rowlp801,dinnb101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,113,0,faber101,millj109,,,
CHA192506271,"""version 7RS(19) of 07/07/92""",CLE,CHA,1925/06/27,CHI10,1,0:00PM,day,false,"""39""","""DWV""","""DWV""",1996/12/01 11:37AM,dinnb101,ormsr901,(none),rowlp801,park,none,0,unknown,-1,unknown,unknown,unknown,84,0,lyont102,smits102,,,
CHA192506272,"""version 7RS(19) of 07/07/92""",CLE,CHA,1925/06/27,CHI10,2,0:00PM,day,false,"""39,109""","""DWV""","""DWV""",1996/11/26 1:47PM,ormsr901,rowlp801,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,111,20000,robec101,edwaj102,,,
CHA192506280,"""version 7RS(19) of 07/07/92""",CLE,CHA,1925/06/28,CHI10,0,0:00PM,day,false,"""39""","""DWV""","""DWV""",1996/11/26 2:05PM,rowlp801,dinnb101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,thurs101,uhleg101,,,
CHA192507070,"""version 7RS(19) of 07/07/92""",WS1,CHA,1925/07/07,CHI10,0,0:00PM,day,false,"""127""","""Wayne Townsend""","""Wayne Townsend""",2012/01/26 8:41PM,owenb901,hildg101,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,95,9000,lyont102,ruetd101,,,
CHA192507080,"""version 7RS(19) of 07/07/92""",WS1,CHA,1925/07/08,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/04/13 9:19PM,hildg101,evanb901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,108,10000,coves101,faber101,,,
CHA192507090,"""version 7RS(19) of 07/07/92""",WS1,CHA,1925/07/09,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/04/13 9:48PM,evanb901,owenb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,158,0,russa101,conns101,,,
CHA192507100,"""version 7RS(19) of 07/07/92""",WS1,CHA,1925/07/10,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/04/14 5:54PM,owenb901,hildg101,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,149,25000,faber101,marbf101,blant101,,
CHA192507110,"""version 7RS(19) of 07/07/92""",NYA,CHA,1925/07/11,CHI10,0,0:00PM,day,false,"""109,65""","""DWV""","""DWV""",1996/07/23 3:41PM,hildg101,evanb901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,100,12000,pennh101,cvenm101,,,
CHA192507120,"""version 7RS(19) of 07/07/92""",NYA,CHA,1925/07/12,CHI10,0,0:00PM,day,false,"""111,96,104""","""Rob Wood""","""Rob Wood""",2020/09/23 8:04PM,evanb901,owenb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,89,32000,lyont102,jones104,,,
CHA192507130,"""version 7RS(19) of 07/07/92""",NYA,CHA,1925/07/13,CHI10,0,0:00PM,day,false,"""109,65,73""","""DWV""","""DWV""",1996/07/24 7:22PM,owenb901,evanb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,sunny,114,8500,faber101,hoytw101,,,
CHA192507140,"""version 7RS(19) of 07/07/92""",NYA,CHA,1925/07/14,CHI10,0,0:00PM,day,false,"""65,73,109""","""DWV""","""DWV""",1996/07/24 8:10PM,hildg101,evanb901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,102,4000,blant101,shocu101,,,
CHA192507151,"""version 7RS(19) of 07/07/92""",PHA,CHA,1925/07/15,CHI10,1,0:00PM,day,false,"""127,453,349""","""Wayne Townsend""","""Wayne Townsend""",2012/01/17 6:19PM,hildg101,geish901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,143,0,baums101,thurs101,walbr101,,
CHA192507152,"""version 7RS(19) of 07/07/92""",PHA,CHA,1925/07/15,CHI10,2,0:00PM,day,false,"""453,109,127,349""","""Wayne Townsend""","""Wayne Townsend""",2012/01/15 9:12PM,geish901,ormsr901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,111,15000,romme101,robec101,,,
CHA192507160,"""version 7RS(19) of 07/07/92""",PHA,CHA,1925/07/16,CHI10,0,0:00PM,day,false,"""109,453""","""DWV""","""DWV""",1997/04/14 8:20PM,ormsr901,hildg101,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,harrs101,lyont102,,,
CHA192507170,"""version 7RS(19) of 07/07/92""",PHA,CHA,1925/07/17,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/04/14 9:58PM,hildg101,geish901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,quinj102,faber101,walbr101,,
CHA192507180,"""version 7RS(19) of 07/07/92""",BOS,CHA,1925/07/18,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/04/15 8:43AM,geish901,hildg101,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,blant101,ruffr101,,,
CHA192507201,"""version 7RS(19) of 07/07/92""",BOS,CHA,1925/07/20,CHI10,1,0:00PM,day,false,"""127""","""Wayne Townsend""","""Wayne Townsend""",2012/01/29 12:39PM,hildg101,geish901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,99,0,lyont102,ehmkh101,,,
CHA192507202,"""version 7RS(19) of 07/07/92""",BOS,CHA,1925/07/20,CHI10,2,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/04/15 5:50PM,geish901,morig101,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,118,12000,wingt101,cvenm101,zahnp101,,
CHA192507211,"""version 7RS(19) of 07/07/92""",BOS,CHA,1925/07/21,CHI10,1,0:00PM,day,false,"""127""","""Wayne Townsend""","""Wayne Townsend""",2012/02/06 5:14PM,hildg101,geish901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,zahnp101,faber101,,,
CHA192507212,"""version 7RS(19) of 07/07/92""",BOS,CHA,1925/07/21,CHI10,2,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/04/15 8:43PM,geish901,morig101,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,102,12000,blant101,rossb103,,,
CHA192508150,"""version 7RS(19) of 07/07/92""",DET,CHA,1925/08/15,CHI10,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1997/06/06 8:35AM,ormsr901,owenb901,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,152,20000,conns101,white102,,,
CHA192508160,"""version 7RS(19) of 07/07/92""",DET,CHA,1925/08/16,CHI10,0,0:00PM,day,false,"""111,56""","""Rob Wood""","""Rob Wood""",2020/10/10 3:35PM,owenb901,evanb901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,167,35000,welle101,conns101,stonl101,,
CHA192508170,"""version 7RS(19) of 07/07/92""",DET,CHA,1925/08/17,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/06/06 10:39AM,evanb901,ormsr901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,102,0,blant101,hollk101,,,
CHA192508180,"""version 7RS(19) of 07/07/92""",BOS,CHA,1925/08/18,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/06/06 1:13PM,ormsr901,owenb901,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,lyont102,wingt101,,,
CHA192508190,"""version 7RS(19) of 07/07/92""",BOS,CHA,1925/08/19,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/06/06 1:27PM,owenb901,evanb901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,88,0,robec101,ehmkh101,,,
CHA192508200,"""version 7RS(19) of 07/07/92""",BOS,CHA,1925/08/20,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/06/06 1:56PM,evanb901,ormsr901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,124,0,blant101,ruffr101,conns101,,
CHA192508210,"""version 7RS(19) of 07/07/92""",PHA,CHA,1925/08/21,CHI10,0,0:00PM,day,false,"""109,128,454""","""DWV""","""DWV""",1997/06/06 2:13PM,ormsr901,owenb901,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,110,15000,faber101,romme101,,,
CHA192508220,"""version 7RS(19) of 07/07/92""",PHA,CHA,1925/08/22,CHI10,0,0:00PM,day,false,"""109,454""","""DWV ""","""DWV""",1997/06/06 3:34PM,owenb901,evanb901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,93,30000,harrs101,thurs101,,,
CHA192508230,"""version 7RS(19) of 07/07/92""",PHA,CHA,1925/08/23,CHI10,0,0:00PM,day,false,"""454,349""","""Wayne Townsend""","""Wayne Townsend""",2012/10/30 2:29PM,evanb901,ormsr901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,113,32000,grays102,lyont102,,,
CHA192508240,"""version 7RS(19) of 07/07/92""",PHA,CHA,1925/08/24,CHI10,0,0:00PM,day,false,"""109,454""","""DWV""","""DWV""",1997/06/06 3:48PM,ormsr901,owenb901,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,98,13000,blant101,quinj102,,,
CHA192508250,"""version 7RS(19) of 07/07/92""",NYA,CHA,1925/08/25,CHI10,0,0:00PM,day,false,"""109,65""","""DWV""","""DWV""",1996/10/01 5:37PM,hildg101,rowlp801,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,117,7000,jones104,thurs101,,,
CHA192508260,"""version 7RS(19) of 07/07/92""",NYA,CHA,1925/08/26,CHI10,0,0:00PM,day,false,"""109,65,73""","""DWV""","""DWV""",1996/10/02 8:36AM,rowlp801,morig101,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,109,5000,faber101,pennh101,,,
CHA192508270,"""version 7RS(19) of 07/07/92""",NYA,CHA,1925/08/27,CHI10,0,0:00PM,day,false,"""109,73,65""","""DWV""","""DWV""",1996/10/02 11:38AM,morig101,hildg101,(none),rowlp801,park,none,0,unknown,-1,unknown,unknown,unknown,122,6000,lyont102,shawb102,,,
CHA192508280,"""version 7RS(19) of 07/07/92""",WS1,CHA,1925/08/28,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/06/14 4:54PM,hildg101,rowlp801,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,125,25000,ferga101,blant101,,,
CHA192508290,"""version 7RS(19) of 07/07/92""",WS1,CHA,1925/08/29,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/06/15 11:03AM,rowlp801,morig101,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,111,25000,zacht101,robec101,,,
CHA192509101,"""version 7RS(19) of 07/07/92""",SLA,CHA,1925/09/10,CHI10,1,0:00PM,day,false,"""128,127""","""Wayne Townsend""","""Wayne Townsend""",1998/02/14 8:18PM,rowlp801,mcgob901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,152,0,gastm101,faber101,,,
CHA192509121,"""version 7RS(19) of 07/07/92""",SLA,CHA,1925/09/12,CHI10,1,0:00PM,day,false,"""102""","""DWV""","""DWV""",1998/02/14 8:58PM,morig101,rowlp801,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,danfd101,lyont102,,,
CHA192509122,"""version 7RS(19) of 07/07/92""",SLA,CHA,1925/09/12,CHI10,2,0:00PM,day,false,"""127,109""","""Wayne Townsend""","""Wayne Townsend""",1997/06/15 9:17PM,rowlp801,mcgob901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,giarj101,edwaj102,,,
CHA192509130,"""version 7RS(19) of 07/07/92""",SLA,CHA,1925/09/13,CHI10,0,0:00PM,day,false,"""111,102,208""","""Rob Wood""","""Rob Wood""",2020/10/24 12:52PM,morig101,rowlp801,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,unknown,122,0,blant101,vange101,,,
CHA192510010,"""version 7RS(19) of 07/07/92""",CLE,CHA,1925/10/01,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/06/16 8:39PM,hildg101,morig101,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,87,0,blant101,yowec101,,,
CHA192510030,"""version 7RS(19) of 07/07/92""",CLE,CHA,1925/10/03,CHI10,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",1997/06/16 9:03PM,morig101,evanb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,108,0,lyont102,levsd101,,,
NY1192504220,"""version 7RS(19) of 07/07/92""",BSN,NY1,1925/04/22,NYC14,0,3:30PM,day,false,"""65,73""","""Travis Weir""","""Travis Weir""",1995/04/13 12:07PM,hartb901,mclap901,(none),riglc901,park,none,0,unknown,-1,unknown,unknown,unknown,116,35000,scotj101,coonj101,,,
NY1192504230,"""version 7RS(19) of 07/07/92""",BSN,NY1,1925/04/23,NYC14,0,0:00PM,day,false,"""65,73""","""Travis Weir""","""Travis Weir""",1995/05/03 7:54AM,mclap901,riglc901,(none),hartb901,park,none,0,unknown,-1,unknown,unknown,unknown,110,6000,barnv101,barnj102,,,
NY1192504240,"""version 7RS(19) of 07/07/92""",BSN,NY1,1925/04/24,NYC14,0,0:00PM,day,false,"""65,73""","""Travis Weir""","""Travis Weir""",1995/05/08 8:51PM,riglc901,hartb901,(none),mclap901,park,none,0,unknown,-1,unknown,unknown,unknown,117,4000,genej101,deanw101,,,
NY1192504250,"""version 7RS(19) of 07/07/92""",BSN,NY1,1925/04/25,NYC14,0,0:00PM,day,false,"""65,73""","""Travis Weir""","""Travis Weir""",1995/05/27 1:55PM,hartb901,mclap901,(none),riglc901,park,none,0,unknown,-1,wet,drizzle,overcast,90,3000,mcquh101,grahs101,,,
NY1192504260,"""version 7RS(19) of 07/07/92""",PHI,NY1,1925/04/26,NYC14,0,0:00PM,day,false,"""96,104,266""","""Rob Wood""","""Rob Wood""",2020/09/05 4:36PM,sweej901,odayh101,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,103,35000,bentj101,ringj101,,,
NY1192504270,"""version 7RS(19) of 07/07/92""",PHI,NY1,1925/04/27,NYC14,0,0:00PM,day,false,"""65,73""","""Travis Weir""","""Travis Weir""",1995/05/30 10:41PM,odayh101,pfirc901,(none),sweej901,park,none,0,unknown,-1,unknown,unknown,unknown,95,5000,scotj101,carlh101,,,
NY1192504280,"""version 7RS(19) of 07/07/92""",PHI,NY1,1925/04/28,NYC14,0,0:00PM,day,false,"""65,73""","""Travis Weir""","""Travis Weir""",1995/05/31 10:25AM,pfirc901,sweej901,(none),odayh101,park,none,0,unknown,-1,unknown,unknown,overcast,120,2500,mitcc102,barnv101,,,
NY1192504290,"""version 7RS(19) of 07/07/92""",PHI,NY1,1925/04/29,NYC14,0,0:00PM,day,false,"""65,73""","""Travis Weir""","""Travis Weir""",1995/05/31 4:19PM,sweej901,odayh101,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,157,1500,knigj103,barnv101,,,
NY1192505020,"""version 7RS(19) of 07/07/92""",BRO,NY1,1925/05/02,NYC14,0,0:00PM,day,false,"""65,73,352""","""DWV""","""DWV""",1996/05/21 8:41PM,mclap901,hartb901,(none),riglc901,park,none,0,unknown,-1,unknown,unknown,unknown,135,25000,nehfa101,vancd101,scotj101,,
NY1192505080,"""version 7RS(19) of 07/07/92""",SLN,NY1,1925/05/08,NYC14,0,0:00PM,day,false,"""128,65""","""DWV""","""DWV""",1996/05/25 2:36PM,mccob104,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,7000,barnv101,dickl101,,,
NY1192505090,"""version 7RS(19) of 07/07/92""",SLN,NY1,1925/05/09,NYC14,0,0:00PM,day,false,"""128,65""","""DWV""","""DWV""",1996/05/26 9:03AM,klemb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,18000,rhemf101,mcquh101,,,
NY1192505120,"""version 7RS(19) of 07/07/92""",SLN,NY1,1925/05/12,NYC14,0,0:00PM,day,false,"""128,65""","""DWV""","""DWV""",1996/05/26 10:24AM,klemb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,5000,scotj101,dickl101,,,
NY1192505130,"""version 7RS(19) of 07/07/92""",CIN,NY1,1925/05/13,NYC14,0,0:00PM,day,false,"""65,496,279""","""DWV""","""DWV""",1996/05/26 3:29PM,morac102,wilsf901,(none),quige901,park,none,0,unknown,-1,unknown,unknown,cloudy,77,7000,nehfa101,donop102,,,
NY1192505140,"""version 7RS(19) of 07/07/92""",CIN,NY1,1925/05/14,NYC14,0,0:00PM,day,false,"""65,279,496""","""DWV""","""DWV""",1996/05/26 7:22PM,wilsf901,quige901,(none),morac102,park,none,0,unknown,-1,unknown,none,sunny,135,18000,huntw101,luqud101,,,
NY1192505150,"""version 7RS(19) of 07/07/92""",CIN,NY1,1925/05/15,NYC14,0,0:00PM,day,false,"""65,496""","""DWV""","""DWV""",1996/05/27 2:38PM,quige901,morac102,(none),wilsf901,park,none,0,unknown,-1,unknown,unknown,unknown,88,4500,barnv101,bentr102,,,
NY1192505160,"""version 7RS(19) of 07/07/92""",CIN,NY1,1925/05/16,NYC14,0,0:00PM,day,false,"""65,496""","""DWV""","""DWV""",1996/05/27 9:41PM,morac102,wilsf901,(none),quige901,park,none,0,unknown,-1,unknown,none,sunny,107,20000,bentj101,rixee101,,,
